pair,pair_label,task,method,config,n,score,budget,protocol_version,source_rank,run_dir
pair1,S: Llama-3.1-8B; R: Llama-3.1-8B,twowikimqa,ReKV,w8-r0.3,200,0.4,0.32187672000000006,query_sketch_bf16_v1,2,snapshots/table1_pair1_query_sketch_llama31_same/twowikimqa/mtc_receiver/recv_w8_r0.3_0713_0030
pair1,S: Llama-3.1-8B; R: Llama-3.1-8B,twowikimqa,ReKV,w8-r0.5,200,0.42,0.5156160900000001,query_sketch_bf16_v1,2,snapshots/table1_pair1_query_sketch_llama31_same/twowikimqa/mtc_receiver/recv_w8_r0.5_0713_0037
pair1,S: Llama-3.1-8B; R: Llama-3.1-8B,twowikimqa,ReKV,w8-r0.7,200,0.415,0.7093753200000004,query_sketch_bf16_v1,2,snapshots/table1_pair1_query_sketch_llama31_same/twowikimqa/mtc_receiver/recv_w8_r0.7_0713_0043
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,countries,B-ReKV,t0.95-s0.75-w8,200,0.515,0.35301523999999995,query_sketch_bf16_v1,2,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/countries/coverage_main/cov_t0.95_s0.75_w8_0713_1203
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,countries,ReKV,w16-r0.3,200,0.35,0.3308946349999999,query_sketch_bf16_v1,2,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/countries/mtc_receiver/recv_w16_r0.3_0713_1200
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,countries,ReKV,w16-r0.5,200,0.535,0.5173858350000009,query_sketch_bf16_v1,2,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/countries/mtc_receiver/recv_w16_r0.5_0713_1201
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,countries,ReKV,w16-r0.7,200,0.57,0.7112358950000005,query_sketch_bf16_v1,2,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/countries/mtc_receiver/recv_w16_r0.7_0713_1202
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,countries,ReKV,w8-r0.3,200,0.365,0.3308946349999999,query_sketch_bf16_v1,2,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/countries/mtc_receiver/recv_w8_r0.3_0713_1157
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,countries,ReKV,w8-r0.5,200,0.545,0.5173858350000009,query_sketch_bf16_v1,2,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/countries/mtc_receiver/recv_w8_r0.5_0713_1158
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,countries,ReKV,w8-r0.7,200,0.575,0.7112358950000005,query_sketch_bf16_v1,2,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/countries/mtc_receiver/recv_w8_r0.7_0713_1159
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,hotpotqa,B-ReKV,t0.95-s0.75-w8,500,0.488,0.25341264399999974,query_sketch_bf16_v1,2,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/hotpotqa/coverage_main/cov_t0.95_s0.75_w8_0713_1233
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,hotpotqa,ReKV,w16-r0.3,500,0.572,0.32493556200000007,query_sketch_bf16_v1,2,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/hotpotqa/mtc_receiver/recv_w16_r0.3_0713_1226
